kind,policy,scenario,burst_duration_seconds,rate_cv2,achieved_rate_cv2_mean,achieved_rate_cv2_max,seed,risk_e,p_mission,risk_utilization,target_met,pass_count,fixed_over_policy_gain,mean_tau_seconds,min_tau_seconds,max_tau_seconds,observed_corrections,high_activity_events,relax_events,max_k_per_pass,p_cache_entries
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.524274409067,3.06851968563,20460624,0.00986674720198,0.0098182305501,0.981733082934,true,6274920,5.02847526343,25.1423951222,1,1200,309998,291996,270828,8,8
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.524274409067,3.06851968563,20460624,0.00170784446638,0.00170638692989,0.16992909404,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.523970630181,2.91568854671,20460625,0.00997194284283,0.00992238787735,0.992199961095,true,6263180,5.03790087464,25.1895118774,1,600,309706,291520,270457,6,7
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.523970630181,2.91568854671,20460625,0.00179114766219,0.00178954451452,0.178217692254,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.525111436127,2.8642961582,20460626,0.00986070724805,0.00981224987977,0.981132112577,true,6268621,5.0335281077,25.1676419742,1,600,309755,291728,270391,8,8
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.525111436127,2.8642961582,20460626,0.00164149850006,0.00164015197827,0.163327725957,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.525006644379,3.0896709932,20460627,0.0100655619779,0.0100150737483,1.00151498662,false,6261237,5.03946424644,25.1973293776,1,600,309524,291238,270024,9,9
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.525006644379,3.0896709932,20460627,0.0017629071051,0.0017613540971,0.175407780476,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.523329024787,3.52863099861,20460628,0.00995080307463,0.00990145764491,0.990096571864,true,6276462,5.02723986858,25.1362108143,1,600,310195,292057,270943,8,9
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.523329024787,3.52863099861,20460628,0.00169249914084,0.00169106767187,0.168402247,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.524770945846,3.28743469439,20460629,0.0100252956407,0.00997520987892,0.997508519794,true,6278487,5.02561843323,25.1281012448,1,600,310344,292016,270961,8,8
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.524770945846,3.28743469439,20460629,0.00177515757507,0.00177358291475,0.176626691978,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.522356343375,3.49204053846,20460630,0.00987329048777,0.00982470957121,0.98238413439,true,6264917,5.03650407499,25.1825250039,1,600,309639,291635,270318,9,9
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.522356343375,3.49204053846,20460630,0.00173969568831,0.00173818329493,0.173098263945,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.522309752191,3.1509931281,20460631,0.00988486702935,0.00983617231027,0.983535990581,true,6262365,5.03855651978,25.1927883475,1,600,309238,291221,270138,6,7
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.522309752191,3.1509931281,20460631,0.00168295666949,0.00168154129203,0.167452779093,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.526652673812,3.07900787691,20460632,0.00999308262996,0.00994331768609,0.994303352209,true,6278885,5.0252998741,25.1265006446,1,600,310543,292307,270978,6,7
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.526652673812,3.07900787691,20460632,0.0017279610276,0.00172646896248,0.171930675033,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.523760999242,3.33200330295,20460633,0.0102014606346,0.0101496022287,1.01503678915,false,6276064,5.02755867372,25.1377944839,1,600,310359,291812,270653,7,8
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.523760999242,3.33200330295,20460633,0.00175974777337,0.00175820032509,0.175093429614,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.524118313807,3.98507786126,20460634,0.00983503754101,0.00978683172407,0.978577998225,true,6277230,5.02662480107,25.1331364312,1,600,310058,292129,270984,11,8
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.524118313807,3.98507786126,20460634,0.00160855118345,0.00160725815839,0.160049495549,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.525679516772,3.06611744765,20460635,0.00990751679503,0.00985859903497,0.985789623296,true,6249627,5.04882611394,25.2441329699,1,600,309364,291286,269643,6,7
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.525679516772,3.06611744765,20460635,0.0016559411594,0.00165457084532,0.164764758465,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.524257021225,2.96737608204,20460636,0.0100283156655,0.00997819977386,0.997809009737,true,6261335,5.03938537069,25.1969353181,1,1200,309680,291476,270261,6,7
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.524257021225,2.96737608204,20460636,0.00166612839232,0.00166474117095,0.165778379609,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.522103363302,3.61207262175,20460637,0.01003687223,0.00998667092299,0.998660380736,true,6280179,5.02426443577,25.121344312,1,600,310481,292234,270846,7,8
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.522103363302,3.61207262175,20460637,0.00164014450075,0.00163880019881,0.16319300416,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.524889747253,3.21474321514,20460638,0.00995281636132,0.00990345099511,0.990296892203,true,6255031,5.04446420809,25.2223272754,1,600,309249,291068,270002,9,8
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.524889747253,3.21474321514,20460638,0.00171113275043,0.00170966959745,0.170256275548,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.525998735502,3.38676137287,20460639,0.00988537033535,0.00983667066554,0.983586069107,true,6258703,5.04150460567,25.2075260641,1,600,309445,291358,270179,7,8
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.525998735502,3.38676137287,20460639,0.00164149850006,0.00164015197827,0.163327725957,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.521975114557,2.64575735639,20460640,0.00997898946663,0.00992936455724,0.992901094261,true,6278755,5.02540392164,25.1270242269,1,600,310275,292103,270898,7,8
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.521975114557,2.64575735639,20460640,0.00169243466468,0.00169100330474,0.168395831677,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.523558623897,3.455478802,20460641,0.00983554081848,0.00978733007592,0.978628073912,true,6275954,5.02764679282,25.1382369915,1,600,310002,292007,270745,6,7
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.523558623897,3.455478802,20460641,0.00170926294185,0.00170780298389,0.170070231161,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.522441081235,3.26115559747,20460642,0.00992010000541,0.00987105811414,0.987041642191,true,6283528,5.02158659912,25.1079337913,1,1200,310942,292802,271333,8,9
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.522441081235,3.26115559747,20460642,0.00166206639438,0.00166068592695,0.165374214216,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.5259535917,3.44424123095,20460643,0.00992815324948,0.00987903183207,0.987842933231,true,6280791,5.02377487167,25.118877065,1,600,310477,292307,270857,6,7
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.5259535917,3.44424123095,20460643,0.00165078306678,0.00164942127385,0.164251532569,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.524152812462,2.71483562337,20460644,0.0100811651552,0.0100305205382,1.0030674897,false,6276619,5.02711411988,25.1355768129,1,600,310378,292104,270797,7,8
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.524152812462,2.71483562337,20460644,0.00165484506471,0.00165347656361,0.164655697962,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.523858028336,3.06446374669,20460645,0.00996036627459,0.00991092610996,0.99104810225,true,6282239,5.02261693641,25.1130958246,1,600,310645,292454,270984,7,7
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.523858028336,3.06446374669,20460645,0.00167089962799,0.00166950445238,0.166253113562,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.523915154451,3.55187935771,20460646,0.010106834882,0.0100559324581,1.00562160601,false,6278260,5.02580014208,25.1290015068,1,600,310492,292095,270809,6,7
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.523915154451,3.55187935771,20460646,0.00167031934257,0.00166892513558,0.166195375649,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.524346600689,3.58575680537,20460647,0.00980282446924,0.00975493340244,0.975372824563,true,6264015,5.03722931698,25.186189369,1,600,309568,291631,270302,6,7
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.524346600689,3.58575680537,20460647,0.00165078306678,0.00164942127385,0.164251532569,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.521993581625,3.30520273733,20460648,0.00973638510514,0.00968913996431,0.96876216348,true,6266299,5.03539329994,25.176969053,1,600,309562,291707,270421,6,7
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.521993581625,3.30520273733,20460648,0.00159449538106,0.00159322484868,0.158650954984,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.523702085171,3.03484854915,20460649,0.00976356480966,0.00971605595508,0.971466521316,true,6264284,5.03701300899,25.1850671202,1,600,309402,291430,270095,6,7
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.523702085171,3.03484854915,20460649,0.00163879050143,0.00163744841751,0.163058282362,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.6,300,0.6,0.524940998134,3.48337754529,20460650,0.0100957616387,0.0100449705059,1.00451982758,false,6259040,5.04123316036,25.2061678788,1,600,309927,291524,270271,6,7
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.6,300,0.6,0.524940998134,3.48337754529,20460650,0.00173859959363,0.00173708910486,0.172989203442,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.565165694577,2.93278529835,20560621,0.0101924007881,0.0101406342954,1.01413534201,false,6256303,5.04343859305,25.2171988793,1,1200,310023,291466,270028,14,9
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.565165694577,2.93278529835,20560621,0.00164504468874,0.00164369234438,0.163680568761,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.564415947459,3.16694429346,20560622,0.0101757908678,0.0101241926737,1.01248266885,false,6270022,5.03240339508,25.1620247903,1,600,310783,292226,270764,8,8
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.564415947459,3.16694429346,20560622,0.00177573786049,0.00177416217082,0.176684429891,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.56700634006,3.62951583374,20560623,0.0102246137756,0.0101725201092,1.01734050729,false,6271617,5.03112355235,25.1556193562,1,600,310798,292245,270839,9,9
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.56700634006,3.62951583374,20560623,0.00179862689649,0.00179701033647,0.178961869803,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.565801853652,3.09176599939,20560624,0.0101440811871,0.0100928035303,1.00932758218,false,6264682,5.03669300373,25.183472521,1,600,310506,292077,270461,7,7
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.565801853652,3.09176599939,20560624,0.00162305831894,0.00162174187211,0.161492943381,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.565062357764,3.21284247718,20560625,0.0100091891264,0.00995926390207,0.995905935113,true,6245282,5.05233870944,25.2616940276,1,600,308944,290625,269573,7,8
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.565062357764,3.21284247718,20560625,0.00170707075249,0.00170561453595,0.169852110155,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.564418107129,3.36591268664,20560626,0.0102603500097,0.0102078921837,1.02089623265,false,6279005,5.02520383405,25.1260667892,1,600,311128,292370,271203,6,7
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.564418107129,3.36591268664,20560626,0.00180004537196,0.00179842626192,0.179103006924,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.563434816766,3.2112280999,20560627,0.0104611781373,0.0104066503207,1.04087846315,false,6276883,5.02690268402,25.1345135794,1,600,311039,292110,271272,8,9
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.563434816766,3.2112280999,20560627,0.00187677199968,0.00187501196434,0.186737242121,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.566483417141,4.23104876066,20560628,0.0101627043421,0.0101112385537,1.0111805705,false,6261661,5.03912300586,25.1956180636,1,600,309878,291391,270368,8,8
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.566483417141,4.23104876066,20560628,0.00184472734928,0.00184302688557,0.183548826245,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.565152034646,4.36902011513,20560629,0.0106821393609,0.0106252879219,1.06286391983,false,6249837,5.04865646896,25.243289065,1,600,310600,291341,270052,10,8
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.565152034646,4.36902011513,20560629,0.00192113159621,0.00191928740407,0.191150984824,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.566955278597,3.39178692925,20560630,0.0104133619351,0.0103593305937,1.03612079108,false,6238995,5.05742992261,25.2871547421,1,600,309652,290795,269358,8,8
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.566955278597,3.39178692925,20560630,0.00184737087174,0.00184566553247,0.183811854516,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.564723305445,4.97110936522,20560631,0.010127471326,0.0100763611727,1.00767491491,false,6245217,5.05239129401,25.2619710412,1,600,309617,291130,269703,6,7
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.564723305445,4.97110936522,20560631,0.00169095171305,0.00168952285969,0.168248279232,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.564063717568,3.50655037677,20560632,0.0100242889559,0.00997421323549,0.997408355499,true,6256165,5.04354984244,25.2177501712,1,600,309842,291471,270059,5,6
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.564063717568,3.50655037677,20560632,0.00168830819058,0.00168688380003,0.16798525096,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.565957118393,3.27447473114,20560633,0.0101541477771,0.01010276847,1.01032919945,false,6266310,5.03538446071,25.1769285273,1,600,310336,291915,270576,7,8
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.565957118393,3.27447473114,20560633,0.00175703977474,0.00175549708401,0.174823986019,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.56673349934,3.49552048411,20560634,0.0101189147554,0.0100678907849,1.0068235433,false,6277863,5.02611796403,25.1305947581,1,600,310510,292089,270990,7,8
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.56673349934,3.49552048411,20560634,0.0017071997048,0.00170574326831,0.169864940803,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.565236120051,4.16923536073,20560635,0.00999912258122,0.00994929756213,0.9949043223,true,6249484,5.04894164062,25.2447174839,1,600,309807,291550,269780,8,9
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.565236120051,4.16923536073,20560635,0.00173640740426,0.00173490072112,0.172771082437,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.568131092893,4.17803060889,20560636,0.0101269680198,0.0100758629378,1.00762483636,false,6266879,5.03492727401,25.1746574331,1,600,310434,292011,270645,7,8
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.568131092893,4.17803060889,20560636,0.00175671739395,0.00175517526911,0.174791909401,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.563341829644,3.77137667518,20560637,0.0101762942064,0.0101246909162,1.01253275062,false,6245955,5.05179432128,25.2589728873,1,600,309729,291222,269735,7,8
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.563341829644,3.77137667518,20560637,0.00170442723002,0.00170297551883,0.169589081884,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.564075600763,3.50640421748,20560638,0.0101954207607,0.010143623639,1.01443582675,false,6246088,5.05168675177,25.2584360003,1,600,309248,290723,269817,14,9
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.564075600763,3.50640421748,20560638,0.00171055246501,0.00170909030396,0.170198537635,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.565639477903,3.52530114493,20560639,0.0101068348612,0.0100559324375,1.00562160394,false,6254841,5.04461744111,25.2230873655,1,600,310133,291710,270162,6,7
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.565639477903,3.52530114493,20560639,0.00167857229076,0.00167716427622,0.167016537082,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.569105127478,3.72029847433,20560640,0.010395242136,0.0103413983411,1.03431788624,false,6265790,5.03580234895,25.1790146175,1,600,310636,291865,270537,11,8
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.569105127478,3.72029847433,20560640,0.00184666163401,0.0018449576035,0.183741285956,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.566136956822,3.2657230396,20560641,0.0101717642107,0.0101202067752,1.01208201984,false,6270506,5.0320149602,25.1600757578,1,600,310553,291979,270624,6,7
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.566136956822,3.2657230396,20560641,0.00171990150788,0.00171842332485,0.171128759571,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.564539624651,3.32606506554,20560642,0.0102583367278,0.0102058994512,1.02069591279,false,6256365,5.04338861304,25.2169440242,1,600,310356,291659,270328,7,8
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.564539624651,3.32606506554,20560642,0.00168560019196,0.00168418036582,0.167715807365,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.56609320647,3.85837234296,20560643,0.0103288027506,0.0102756438475,1.02770722304,false,6240971,5.0558286523,25.2791472673,1,600,309301,290597,269339,6,7
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.56609320647,3.85837234296,20560643,0.00187361266795,0.00187185855141,0.18642289126,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.567086448217,3.68410426771,20560644,0.010277966519,0.010225328712,1.02264906057,false,6251236,5.04752660114,25.237636365,1,600,309839,291080,269962,6,7
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.567086448217,3.68410426771,20560644,0.00176529272293,0.00176373551018,0.175645147452,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.565856238891,3.27821861123,20560645,0.0102090105695,0.0101570755065,1.01578800134,false,6247140,5.05083606258,25.2541859155,1,600,309234,290684,269759,8,9
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.565856238891,3.27821861123,20560645,0.00175117244439,0.00174964003656,0.174240191563,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.564456820141,3.57825016333,20560646,0.0100534820628,0.0100031147423,1.00031304519,false,6248399,5.04981836147,25.2491050908,1,600,309121,290812,269726,6,7
baseline_expected,always_tau_min_1s,burst_300s_cv2_0.65,300,0.65,0.564456820141,3.57825016333,20560646,0.00171409865368,0.0017126304256,0.170551380438,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_300s_cv2_0.65,300,0.65,0.565655745503,3.2463058624,20560647,0.0100514687705,0.0100011215872,1.00011272429,false,6258234,5.04188242242,25.2094213799,1,600,309837,291575,270190,8,9
