hour_index,timestamp_utc,excel_time,upsets_proton_raw,upsets_proton_filled,is_missing_proton,fill_method,background_proton_gp,event_proton_sp,gcl_ratio,skl_ratio,upsets_total_nu
192,2021-01-09T00:00:00Z,44205,0.930344003946,0.930344003946,false,raw,0.728025823452,0.202318180494,10.7,3,9.32717485637
193,2021-01-09T01:00:00Z,44205.0416667,1.05284987663,1.05284987663,false,raw,0.728247990559,0.324601886071,10.7,3,9.81890903382
194,2021-01-09T02:00:00Z,44205.0833333,1.05078091386,1.05078091386,false,raw,0.728643586577,0.322137327283,10.7,3,9.81367927208
195,2021-01-09T03:00:00Z,44205.125,1.19103767159,1.19103767159,false,raw,0.72912589705,0.46191177454,10.7,3,10.3784200936
196,2021-01-09T04:00:00Z,44205.1666667,1.02287436442,1.02287436442,false,raw,0.729608207523,0.293266156897,10.7,3,9.70948065561
197,2021-01-09T05:00:00Z,44205.2083333,0.939651029958,0.939651029958,false,raw,0.729967524808,0.20968350515,10.7,3,9.37935406085
198,2021-01-09T06:00:00Z,44205.25,0.839730359407,0.839730359407,false,raw,0.730080855715,0.109649503692,10.7,3,8.98054402664
199,2021-01-09T07:00:00Z,44205.2916667,0.8236524067,0.8236524067,false,raw,0.730194186623,0.0934582200773,10.7,3,8.91710486379
200,2021-01-09T08:00:00Z,44205.3333333,0.770316430028,0.770316430028,false,raw,0.73030751753,0.040008912498,10.7,3,8.70463360509
201,2021-01-09T09:00:00Z,44205.375,0.842743779211,0.842743779211,false,raw,0.730343341319,0.112400437892,10.7,3,8.994618845
202,2021-01-09T10:00:00Z,44205.4166667,0.75811189306,0.75811189306,false,raw,0.730379165107,0.0277327279526,10.7,3,8.65636714357
203,2021-01-09T11:00:00Z,44205.4583333,0.715776836221,0.715776836221,false,raw,0.730269740561,0,10.7,3,8.54415596456
204,2021-01-09T12:00:00Z,44205.5,0.744935358317,0.744935358317,false,raw,0.730331400056,0.0146039582612,10.7,3,8.6032932137
205,2021-01-09T13:00:00Z,44205.5416667,0.675335514798,0.675335514798,false,raw,0.730118632684,0,10.7,3,8.54238800241
206,2021-01-09T14:00:00Z,44205.5833333,0.673180769282,0.673180769282,false,raw,0.729608207523,0,10.7,3,8.53641602802
207,2021-01-09T15:00:00Z,44205.625,0.633861234188,0.633861234188,false,raw,0.728482816419,0,10.7,3,8.5232489521
208,2021-01-09T16:00:00Z,44205.6666667,0.649888462099,0.649888462099,false,raw,0.727877712048,0,10.7,3,8.51616923096
209,2021-01-09T17:00:00Z,44205.7083333,0.692386293815,0.692386293815,false,raw,0.726638532153,0,10.7,3,8.50167082619
210,2021-01-09T18:00:00Z,44205.75,0.757898244603,0.757898244603,false,raw,0.727581489239,0.030316755364,10.7,3,8.63397044555
211,2021-01-09T19:00:00Z,44205.7916667,0.791004209836,0.791004209836,false,raw,0.727803656346,0.0632005534904,10.7,3,8.76810499321
212,2021-01-09T20:00:00Z,44205.8333333,0.80584101723,0.80584101723,false,raw,0.728025823452,0.0778151937778,10.7,3,8.8291629095
213,2021-01-09T21:00:00Z,44205.875,0.827811593503,0.827811593503,false,raw,0.728247990559,0.0995636029442,10.7,3,8.91875590131
214,2021-01-09T22:00:00Z,44205.9166667,0.958146850689,0.958146850689,false,raw,0.728643586577,0.229503264112,10.7,3,9.4431430194
215,2021-01-09T23:00:00Z,44205.9583333,0.919383552228,0.919383552228,false,raw,0.72912589705,0.190257655178,10.7,3,9.2918036162
216,2021-01-10T00:00:00Z,44206,0.939823859093,0.939823859093,false,raw,0.729608207523,0.21021565157,10.7,3,9.3772786343
217,2021-01-10T01:00:00Z,44206.0416667,0.854402544346,0.854402544346,false,raw,0.729967524808,0.124435019538,10.7,3,9.03836011841
218,2021-01-10T02:00:00Z,44206.0833333,0.977542831529,0.977542831529,false,raw,0.730080855715,0.247461975814,10.7,3,9.53179391512
219,2021-01-10T03:00:00Z,44206.125,0.956624780489,0.956624780489,false,raw,0.730194186623,0.226430593866,10.7,3,9.44899435895
220,2021-01-10T04:00:00Z,44206.1666667,0.923082688018,0.923082688018,false,raw,0.73030751753,0.192775170488,10.7,3,9.31569863705
221,2021-01-10T05:00:00Z,44206.2083333,0.988279230909,0.988279230909,false,raw,0.730343341319,0.25793588959,10.7,3,9.57676065179
222,2021-01-10T06:00:00Z,44206.25,0.801644774462,0.801644774462,false,raw,0.730379165107,0.0712656093546,10.7,3,8.83049866917
223,2021-01-10T07:00:00Z,44206.2916667,0.732627203327,0.732627203327,false,raw,0.730414988896,0.0022122144309,10.7,3,8.55470422781
224,2021-01-10T08:00:00Z,44206.3333333,0.701408465808,0.701408465808,false,raw,0.730331400056,0,10.7,3,8.54487738065
225,2021-01-10T09:00:00Z,44206.375,0.642042674526,0.642042674526,false,raw,0.730118632684,0,10.7,3,8.54238800241
226,2021-01-10T10:00:00Z,44206.4166667,0.619490885874,0.619490885874,false,raw,0.729608207523,0,10.7,3,8.53641602802
227,2021-01-10T11:00:00Z,44206.4583333,0.606649280811,0.606649280811,false,raw,0.728482816419,0,10.7,3,8.5232489521
228,2021-01-10T12:00:00Z,44206.5,0.568418315876,0.568418315876,false,raw,0.727877712048,0,10.7,3,8.51616923096
229,2021-01-10T13:00:00Z,44206.5416667,0.572094885644,0.572094885644,false,raw,0.726638532153,0,10.7,3,8.50167082619
230,2021-01-10T14:00:00Z,44206.5833333,0.565108059498,0.565108059498,false,raw,0.724438298951,0,10.7,3,8.47592809773
231,2021-01-10T15:00:00Z,44206.625,0.591638279036,0.591638279036,false,raw,0.722415863826,0,10.7,3,8.45226560677
232,2021-01-10T16:00:00Z,44206.6666667,0.56315673128,0.56315673128,false,raw,0.720565686115,0,10.7,3,8.43061852754
233,2021-01-10T17:00:00Z,44206.7083333,0.6314055769,0.6314055769,false,raw,0.718890068506,0,10.7,3,8.41101380152
234,2021-01-10T18:00:00Z,44206.75,0.646288349585,0.646288349585,false,raw,0.717486653155,0,10.7,3,8.39459384192
235,2021-01-10T19:00:00Z,44206.7916667,0.704785995922,0.704785995922,false,raw,0.716545047855,0,10.7,3,8.38357705991
236,2021-01-10T20:00:00Z,44206.8333333,0.711246731205,0.711246731205,false,raw,0.71595890194,0,10.7,3,8.3767191527
237,2021-01-10T21:00:00Z,44206.875,0.772654916361,0.772654916361,false,raw,0.716112544267,0.0565423720939,10.7,3,8.6046862563
238,2021-01-10T22:00:00Z,44206.9166667,0.897535715286,0.897535715286,false,raw,0.716436921958,0.181098793328,10.7,3,9.10670716022
239,2021-01-10T23:00:00Z,44206.9583333,0.898997217765,0.898997217765,false,raw,0.71676129965,0.182235918115,10.7,3,9.11505087836
240,2021-01-11T00:00:00Z,44207,1.03039269164,1.03039269164,false,raw,0.717085677341,0.313307014299,10.7,3,9.64313048209
241,2021-01-11T01:00:00Z,44207.0416667,1.1063423214,1.1063423214,false,raw,0.717687141063,0.388655180337,10.7,3,9.95156027178
242,2021-01-11T02:00:00Z,44207.0833333,1.02335676315,1.02335676315,false,raw,0.718288604784,0.305068158366,10.7,3,9.62424930944
243,2021-01-11T03:00:00Z,44207.125,1.08570288593,1.08570288593,false,raw,0.718890068506,0.366812817424,10.7,3,9.87826507121
244,2021-01-11T04:00:00Z,44207.1666667,1.15871720906,1.15871720906,false,raw,0.719582266314,0.439134942746,10.7,3,10.1756522869
245,2021-01-11T05:00:00Z,44207.2083333,1.03436182185,1.03436182185,false,raw,0.720319831165,0.314041990685,10.7,3,9.68390998737
246,2021-01-11T06:00:00Z,44207.25,1.00120548056,1.00120548056,false,raw,0.721057396015,0.280148084545,10.7,3,9.55696387156
247,2021-01-11T07:00:00Z,44207.2916667,0.892130922445,0.892130922445,false,raw,0.72183802522,0.170292897226,10.7,3,9.12667648397
248,2021-01-11T08:00:00Z,44207.3333333,0.811622199227,0.811622199227,false,raw,0.72270478313,0.088917416097,10.7,3,8.81131562701
249,2021-01-11T09:00:00Z,44207.375,0.800638003288,0.800638003288,false,raw,0.723571541041,0.0770664622475,10.7,3,8.77405287916
250,2021-01-11T10:00:00Z,44207.4166667,0.68691071366,0.68691071366,false,raw,0.721549105916,0,10.7,3,8.44212453922
251,2021-01-11T11:00:00Z,44207.4583333,0.57541165686,0.57541165686,false,raw,0.719828121264,0,10.7,3,8.42198901879
252,2021-01-11T12:00:00Z,44207.5,0.506953262625,0.506953262625,false,raw,0.718288604784,0,10.7,3,8.40397667598
253,2021-01-11T13:00:00Z,44207.5416667,0.452939097412,0.452939097412,false,raw,0.716977551444,0,10.7,3,8.38863735189
254,2021-01-11T14:00:00Z,44207.5833333,0.443229003749,0.443229003749,false,raw,0.716220670164,0,10.7,3,8.37978184092
255,2021-01-11T15:00:00Z,44207.625,0.455540672468,0.455540672468,false,raw,0.715890627295,0,10.7,3,8.37592033936
256,2021-01-11T16:00:00Z,44207.6666667,0.456797614479,0.456797614479,false,raw,0.714870815218,0,10.7,3,8.36398853805
257,2021-01-11T17:00:00Z,44207.7083333,0.4575823394,0.4575823394,false,raw,0.711699741707,0,10.7,3,8.32688697797
258,2021-01-11T18:00:00Z,44207.75,0.488775026476,0.488775026476,false,raw,0.708950546053,0,10.7,3,8.29472138882
259,2021-01-11T19:00:00Z,44207.7916667,0.533952148199,0.533952148199,false,raw,0.707124833492,0,10.7,3,8.27336055186
260,2021-01-11T20:00:00Z,44207.8333333,0.593623238946,0.593623238946,false,raw,0.706436681089,0,10.7,3,8.26530916874
261,2021-01-11T21:00:00Z,44207.875,0.672909021765,0.672909021765,false,raw,0.705841340988,0,10.7,3,8.25834368956
262,2021-01-11T22:00:00Z,44207.9166667,0.78731434841,0.78731434841,false,raw,0.706096486746,0.0812178616642,10.7,3,8.58620034158
263,2021-01-11T23:00:00Z,44207.9583333,1.06461149782,1.06461149782,false,raw,0.706351632503,0.358259865317,10.7,3,9.69735356155
264,2021-01-12T00:00:00Z,44208,1.12917662949,1.12917662949,false,raw,0.706633296061,0.422543333429,10.7,3,9.95778289763
265,2021-01-12T01:00:00Z,44208.0416667,0.892513976279,0.892513976279,false,raw,0.70692821852,0.185585757759,10.7,3,9.01340318772
266,2021-01-12T02:00:00Z,44208.0833333,0.964704436481,0.964704436481,false,raw,0.707223140979,0.257481295502,10.7,3,9.30443593146
267,2021-01-12T03:00:00Z,44208.125,0.718561861853,0.718561861853,false,raw,0.707802453476,0.0107594083766,10.7,3,8.32432633918
268,2021-01-12T04:00:00Z,44208.1666667,0.78082256843,0.78082256843,false,raw,0.708950546053,0.0718720223774,10.7,3,8.58220947833
269,2021-01-12T05:00:00Z,44208.2083333,0.8093719707,0.8093719707,false,raw,0.710098638629,0.0992733320712,10.7,3,8.70524740024
270,2021-01-12T06:00:00Z,44208.25,0.78464713976,0.78464713976,false,raw,0.711246731205,0.073400408555,10.7,3,8.61518838932
271,2021-01-12T07:00:00Z,44208.2916667,0.809202033355,0.809202033355,false,raw,0.71260576271,0.0965962706452,10.7,3,8.72387250629
272,2021-01-12T08:00:00Z,44208.3333333,0.863689145716,0.863689145716,false,raw,0.713964794215,0.149724351501,10.7,3,8.95228549832
273,2021-01-12T09:00:00Z,44208.375,0.83027393012,0.83027393012,false,raw,0.715323825719,0.114950104401,10.7,3,8.82908917852
274,2021-01-12T10:00:00Z,44208.4166667,1.02770207507,1.02770207507,false,raw,0.715822352651,0.311879722419,10.7,3,9.62264041569
275,2021-01-12T11:00:00Z,44208.4583333,0.964479442656,0.964479442656,false,raw,0.715890627295,0.248588815361,10.7,3,9.3702756008
276,2021-01-12T12:00:00Z,44208.5,0.914003676381,0.914003676381,false,raw,0.71595890194,0.198044774441,10.7,3,9.16889825046
277,2021-01-12T13:00:00Z,44208.5416667,0.815041247482,0.815041247482,false,raw,0.716112544267,0.0989287032149,10.7,3,8.77423158078
278,2021-01-12T14:00:00Z,44208.5833333,0.848319020195,0.848319020195,false,raw,0.716436921958,0.131882098237,10.7,3,8.90984037986
279,2021-01-12T15:00:00Z,44208.625,0.842061983842,0.842061983842,false,raw,0.71676129965,0.125300684192,10.7,3,8.88730994267
280,2021-01-12T16:00:00Z,44208.6666667,0.915409540387,0.915409540387,false,raw,0.717085677341,0.198323863046,10.7,3,9.18319787707
281,2021-01-12T17:00:00Z,44208.7083333,1.05096277922,1.05096277922,false,raw,0.717528532695,0.333434246525,10.7,3,9.72882081863
282,2021-01-12T18:00:00Z,44208.75,1.32232759546,1.32232759546,false,raw,0.717971388048,0.604356207412,10.7,3,10.8176900698
283,2021-01-12T19:00:00Z,44208.7916667,1.15628312092,1.15628312092,false,raw,0.718414243402,0.437868877518,10.7,3,10.1569221579
284,2021-01-12T20:00:00Z,44208.8333333,1.1631781259,1.1631781259,false,raw,0.718667600765,0.444510525135,10.7,3,10.1864530295
285,2021-01-12T21:00:00Z,44208.875,1.06055468785,1.06055468785,false,raw,0.718826209133,0.341728478717,10.7,3,9.77718056172
286,2021-01-12T22:00:00Z,44208.9166667,1.06081824797,1.06081824797,false,raw,0.718984817501,0.341833430469,10.7,3,9.77945608664
287,2021-01-12T23:00:00Z,44208.9583333,1.46738266524,1.46738266524,false,raw,0.719336411363,0.748046253877,10.7,3,11.4084210285
288,2021-01-13T00:00:00Z,44209,1.37607167951,1.37607167951,false,raw,0.720073976214,0.655997703296,10.7,3,11.0488563349
289,2021-01-13T01:00:00Z,44209.0416667,1.71385490705,1.71385490705,false,raw,0.720811541065,0.993043365985,10.7,3,12.4056684944
290,2021-01-13T02:00:00Z,44209.0833333,1.3335495348,1.3335495348,false,raw,0.721549105916,0.612000428884,10.7,3,10.8901262548
291,2021-01-13T03:00:00Z,44209.125,1.44896571076,1.44896571076,false,raw,0.722415863826,0.726549846934,10.7,3,11.3584649945
292,2021-01-13T04:00:00Z,44209.1666667,1.4788137037,1.4788137037,false,raw,0.723282621737,0.755531081963,10.7,3,11.4845310022
293,2021-01-13T05:00:00Z,44209.2083333,1.5516850476,1.5516850476,false,raw,0.724149379647,0.827535667952,10.7,3,11.7826904137
294,2021-01-13T06:00:00Z,44209.25,1.27653938438,1.27653938438,false,raw,0.725066937009,0.551472447371,10.7,3,10.6891729525
295,2021-01-13T07:00:00Z,44209.2916667,1.27359179971,1.27359179971,false,raw,0.726009894095,0.547581905615,10.7,3,10.6846433834
296,2021-01-13T08:00:00Z,44209.3333333,1.4021147689,1.4021147689,false,raw,0.726952851181,0.675161917719,10.7,3,11.2059960297
297,2021-01-13T09:00:00Z,44209.375,1.43862116837,1.43862116837,false,raw,0.727655544941,0.710965623429,10.7,3,11.3574323695
298,2021-01-13T10:00:00Z,44209.4166667,1.14760242247,1.14760242247,false,raw,0.727877712048,0.419724710422,10.7,3,10.1950680726
299,2021-01-13T11:00:00Z,44209.4583333,1.16776961685,1.16776961685,false,raw,0.728099879154,0.439669737696,10.7,3,10.2774475369
300,2021-01-13T12:00:00Z,44209.5,1.27808592054,1.27808592054,false,raw,0.728322046261,0.549763874279,10.7,3,10.7204234384
301,2021-01-13T13:00:00Z,44209.5416667,1.22064547244,1.22064547244,false,raw,0.728804356734,0.491841115706,10.7,3,10.4943754366
302,2021-01-13T14:00:00Z,44209.5833333,1.25061834807,1.25061834807,false,raw,0.729286667208,0.521331680862,10.7,3,10.6179807298
303,2021-01-13T15:00:00Z,44209.625,1.23279135018,1.23279135018,false,raw,0.729768977681,0.503022372499,10.7,3,10.5503865289
304,2021-01-13T16:00:00Z,44209.6666667,1.04131423204,1.04131423204,false,raw,0.730005301777,0.311308930263,10.7,3,9.78629775184
305,2021-01-13T17:00:00Z,44209.7083333,1.13110277632,1.13110277632,false,raw,0.730118632684,0.400984143635,10.7,3,10.146324577
306,2021-01-13T18:00:00Z,44209.75,1.27297128182,1.27297128182,false,raw,0.730231963592,0.542739318228,10.7,3,10.7146712469
307,2021-01-13T19:00:00Z,44209.7916667,1.56185306962,1.56185306962,false,raw,0.730319458793,0.831533610827,10.7,3,11.8708721112
308,2021-01-13T20:00:00Z,44209.8333333,1.35992616498,1.35992616498,false,raw,0.730355282582,0.629570882398,10.7,3,11.0634403358
309,2021-01-13T21:00:00Z,44209.875,1.49078665844,1.49078665844,false,raw,0.73039110637,0.76039555207,10.7,3,11.5871581528
310,2021-01-13T22:00:00Z,44209.9166667,1.66393101726,1.66393101726,false,raw,0.730426930159,0.933504087101,10.7,3,12.2800114313
311,2021-01-13T23:00:00Z,44209.9583333,1.50748259194,1.50748259194,false,raw,0.731087012109,0.776395579831,10.7,3,11.659300361
312,2021-01-14T00:00:00Z,44210,1.54446192858,1.54446192858,false,raw,0.73174709406,0.81271483452,10.7,3,11.8123003386
313,2021-01-14T01:00:00Z,44210.0416667,1.785432277,1.785432277,false,raw,0.73240717601,1.05302510099,10.7,3,12.7812643633
314,2021-01-14T02:00:00Z,44210.0833333,1.3517016676,1.3517016676,false,raw,0.732881845541,0.618819822059,10.7,3,11.0499968811
315,2021-01-14T03:00:00Z,44210.125,1.40102037466,1.40102037466,false,raw,0.733263808863,0.667756565797,10.7,3,11.2502128269
316,2021-01-14T04:00:00Z,44210.1666667,1.3579878327,1.3579878327,false,raw,0.733645772185,0.624342060515,10.7,3,11.0810237766
317,2021-01-14T05:00:00Z,44210.2083333,1.378613138,1.378613138,false,raw,0.73411704646,0.64449609154,10.7,3,11.1671538097
318,2021-01-14T06:00:00Z,44210.25,1.23743276434,1.23743276434,false,raw,0.734766942642,0.502665821698,10.7,3,10.6074365157
319,2021-01-14T07:00:00Z,44210.2916667,1.38771159521,1.38771159521,false,raw,0.735416838825,0.652294756385,10.7,3,11.2135560398
320,2021-01-14T08:00:00Z,44210.3333333,1.21576431153,1.21576431153,false,raw,0.736066735007,0.479697576523,10.7,3,10.5307711057
321,2021-01-14T09:00:00Z,44210.375,1.29199097404,1.29199097404,false,raw,0.737718680207,0.554272293833,10.7,3,10.8483977338
322,2021-01-14T10:00:00Z,44210.4166667,1.01681263989,1.01681263989,false,raw,0.739370625408,0.277442014482,10.7,3,9.7604043752
323,2021-01-14T11:00:00Z,44210.4583333,1.20854316452,1.20854316452,false,raw,0.741022570608,0.467520593912,10.7,3,10.5400464518
324,2021-01-14T12:00:00Z,44210.5,1.00219575976,1.00219575976,false,raw,0.74224564687,0.25995011289,10.7,3,9.72407451994
325,2021-01-14T13:00:00Z,44210.5416667,0.88447115516,0.88447115516,false,raw,0.743254288662,0.141216866497,10.7,3,9.26094264334
326,2021-01-14T14:00:00Z,44210.5833333,0.943197834988,0.943197834988,false,raw,0.744262930455,0.198934904533,10.7,3,9.50361590446
327,2021-01-14T15:00:00Z,44210.625,0.906592940667,0.906592940667,false,raw,0.745159731994,0.161433208673,10.7,3,9.36410169902
328,2021-01-14T16:00:00Z,44210.6666667,0.958722748638,0.958722748638,false,raw,0.745832853026,0.212889895612,10.7,3,9.57780396285
329,2021-01-14T17:00:00Z,44210.7083333,0.780627784955,0.780627784955,false,raw,0.746505974057,0.0341218108976,10.7,3,8.87060714006
330,2021-01-14T18:00:00Z,44210.75,0.994469483228,0.994469483228,false,raw,0.747179095089,0.247290388139,10.7,3,9.7311569651
331,2021-01-14T19:00:00Z,44210.7916667,0.924442707803,0.924442707803,false,raw,0.747706928081,0.176735779722,10.7,3,9.45511417744
332,2021-01-14T20:00:00Z,44210.8333333,0.939938815195,0.939938815195,false,raw,0.748234761074,0.191704054121,10.7,3,9.52116292105
333,2021-01-14T21:00:00Z,44210.875,0.938580079131,0.938580079131,false,raw,0.748762594066,0.189817485065,10.7,3,9.51979229083
334,2021-01-14T22:00:00Z,44210.9166667,1.01411443681,1.01411443681,false,raw,0.749076241627,0.265038195183,10.7,3,9.82434480777
335,2021-01-14T23:00:00Z,44210.9583333,1.03566038365,1.03566038365,false,raw,0.749282796473,0.286377587177,10.7,3,9.91211906744
336,2021-01-15T00:00:00Z,44211,1.133043356,1.133043356,false,raw,0.749489351319,0.383554004681,10.7,3,10.3032414292
337,2021-01-15T01:00:00Z,44211.0416667,1.35150286985,1.35150286985,false,raw,0.749729961288,0.601772908562,10.7,3,11.1789321813
338,2021-01-15T02:00:00Z,44211.0833333,1.49315740927,1.49315740927,false,raw,0.750038681505,0.743118727765,10.7,3,11.7479274847
339,2021-01-15T03:00:00Z,44211.125,1.32872578389,1.32872578389,false,raw,0.750347401723,0.578378382167,10.7,3,11.0925781288
340,2021-01-15T04:00:00Z,44211.1666667,1.29195605114,1.29195605114,false,raw,0.75065612194,0.5412999292,10.7,3,10.9478763435
341,2021-01-15T05:00:00Z,44211.2083333,1.23164958805,1.23164958805,false,raw,0.751666984321,0.479982603729,10.7,3,10.7144341315
342,2021-01-15T06:00:00Z,44211.25,1.11799608516,1.11799608516,false,raw,0.752677846701,0.365318238459,10.7,3,10.2676037602
343,2021-01-15T07:00:00Z,44211.2916667,1.04665955082,1.04665955082,false,raw,0.753688709082,0.292970841738,10.7,3,9.99004126321
344,2021-01-15T08:00:00Z,44211.3333333,1.07117875578,1.07117875578,false,raw,0.754175713412,0.317003042368,10.7,3,10.0918680164
345,2021-01-15T09:00:00Z,44211.375,1.02154272217,1.02154272217,false,raw,0.754400788717,0.267141933453,10.7,3,9.8950569618
346,2021-01-15T10:00:00Z,44211.4166667,0.994923767911,0.994923767911,false,raw,0.754625864023,0.240297903888,10.7,3,9.79031422462
347,2021-01-15T11:00:00Z,44211.4583333,0.835940384544,0.835940384544,false,raw,0.754916958196,0.0810234263483,10.7,3,9.15662211628
348,2021-01-15T12:00:00Z,44211.5,0.888054754739,0.888054754739,false,raw,0.755340090105,0.132714664634,10.7,3,9.36833771276
349,2021-01-15T13:00:00Z,44211.5416667,0.846377862243,0.846377862243,false,raw,0.755763222014,0.0906146402291,10.7,3,9.20488825848
350,2021-01-15T14:00:00Z,44211.5833333,0.832307006757,0.832307006757,false,raw,0.756186353923,0.076120652834,10.7,3,9.15186295224
351,2021-01-15T15:00:00Z,44211.625,0.840274615186,0.840274615186,false,raw,0.756558457486,0.0837161576997,10.7,3,9.18659858339
352,2021-01-15T16:00:00Z,44211.6666667,0.740656247944,0.740656247944,false,raw,0.755622178044,0,10.7,3,8.84077948312
353,2021-01-15T17:00:00Z,44211.7083333,0.730644502129,0.730644502129,false,raw,0.754700889124,0,10.7,3,8.83000040275
354,2021-01-15T18:00:00Z,44211.75,0.824551693558,0.824551693558,false,raw,0.755058002165,0.0694936913926,10.7,3,9.11215339091
355,2021-01-15T19:00:00Z,44211.7916667,0.757544530373,0.757544530373,false,raw,0.755481134075,0.0020633962985,10.7,3,8.84738285387
356,2021-01-15T20:00:00Z,44211.8333333,0.984406878906,0.984406878906,false,raw,0.755904265984,0.228502612922,10.7,3,9.7580903637
357,2021-01-15T21:00:00Z,44211.875,0.98735771692,0.98735771692,false,raw,0.756310388444,0.231047328476,10.7,3,9.7730208587
358,2021-01-15T22:00:00Z,44211.9166667,0.976441480321,0.976441480321,false,raw,0.756682492007,0.219758988314,10.7,3,9.73222110974
359,2021-01-15T23:00:00Z,44211.9583333,1.10537608221,1.10537608221,false,raw,0.757054595571,0.348321486639,10.7,3,10.2508247147
360,2021-01-16T00:00:00Z,44212,1.19810428462,1.19810428462,false,raw,0.757426699134,0.440677585486,10.7,3,10.6246027218
361,2021-01-16T01:00:00Z,44212.0416667,1.19248735208,1.19248735208,false,raw,0.757462048506,0.435025303574,10.7,3,10.6024071818
